country,year,elect_vio,gdp_pc,wdi_pop,quota_ord,quota_bi,quota_place,quota_thresh,civil_lib,wom_married15,lag_ev
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,0
Gabon,2018,1,7694.90604516325,2192012,0,0,NA,NA,0.788,NA,NA
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Burundi,2018,1,231.446476548394,11493472,4,1,1,30,0.202,NA,1
Zimbabwe,2018,0,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
South Africa,2018,0,7048.52221139611,57339635,0,0,NA,NA,0.782,NA,1
Zimbabwe,2018,1,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,0
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Kenya,2018,0,1845.78294001398,49953304,4,1,1,15.1,0.591,NA,1
Zimbabwe,2018,0,2269.17701232332,15052184,4,1,0,22.2,0.695,NA,1
Ethiopia,2018,1,758.299059582623,111129438,0,0,NA,NA,0.611,NA,1
Nigeria,2018,0,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,0
Malawi,2018,1,537.932204050438,18367883,0,0,NA,NA,0.789,NA,0
Burundi,2018,1,231.446476548394,11493472,4,1,1,30,0.202,NA,1
South Sudan,2018,1,NA,10395329,0,0,NA,NA,0.086,NA,1
Nigeria,2018,0,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,0
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Cameroon,2018,1,1594.05998970315,25076747,0,0,NA,NA,0.603,10.7,1
Ivory Coast,2018,1,NA,NA,0,0,NA,NA,0.703,NA,1
Nigeria,2018,1,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,0
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Libya,2018,0,11838.0096159565,6477793,3,1,1,50,0.245,NA,1
Uganda,2018,1,793.128081123392,41515395,4,1,0,27.4,0.609,NA,1
Guinea,2018,0,944.417266210548,12554864,1,1,1,30,0.303,17,1
South Africa,2018,1,7048.52221139611,57339635,0,0,NA,NA,0.782,NA,0
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Guinea,2018,0,944.417266210548,12554864,1,1,1,30,0.303,17,0
Nigeria,2018,1,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,1
Kenya,2018,0,1845.78294001398,49953304,4,1,1,15.1,0.591,NA,0
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,0
Mauritania,2018,0,1749.95423645373,4270712,4,1,1,40.1,0.433,NA,1
Kenya,2018,0,1845.78294001398,49953304,4,1,1,15.1,0.591,NA,0
Ghana,2018,1,2180.04157022729,30870641,0,0,NA,NA,0.852,5.00230071831818,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Tanzania,2018,1,NA,NA,4,1,0,30.5,0.689,NA,1
Cameroon,2018,1,1594.05998970315,25076747,0,0,NA,NA,0.603,10.7,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Sudan,2018,1,NA,NA,4,1,0,30,0.177,NA,1
Senegal,2018,0,1484.2396733777,15574909,3,1,1,50,0.791,7.8,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Guinea,2018,1,944.417266210548,12554864,1,1,1,30,0.303,17,1
Somalia,2018,1,379.986002695329,15411094,4,1,0,30,0.168,NA,1
Algeria,2018,1,4171.79501086373,41927007,3,1,0,31.7,0.707,NA,1
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Libya,2018,0,11838.0096159565,6477793,3,1,1,50,0.245,NA,0
Nigeria,2018,0,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,1
Nigeria,2018,1,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,0
Sudan,2018,0,NA,NA,4,1,0,30,0.177,NA,1
Egypt,2018,1,2407.08654343598,103740765,0,0,NA,NA,0.464,NA,1
Ghana,2018,1,2180.04157022729,30870641,0,0,NA,NA,0.852,5.00230071831818,1
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Libya,2018,0,11838.0096159565,6477793,3,1,1,50,0.245,NA,0
Nigeria,2018,1,2125.83428239448,198387623,0,0,NA,NA,0.776,15.7,1
Libya,2018,1,11838.0096159565,6477793,3,1,1,50,0.245,NA,0
Sierra Leone,2018,1,519.650015592018,7861281,0,0,NA,NA,0.69,NA,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Ghana,2017,0,1998.73797992081,30222262,0,0,NA,NA,0.84,4.9,1
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Algeria,2017,0,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Liberia,2017,0,706.892691974846,4796631,0,0,NA,NA,0.806,NA,1
Libya,2017,1,10529.267435369,6378261,3,1,1,50,0.219,NA,1
Sudan,2017,1,NA,NA,4,1,0,30,0.177,NA,0
Egypt,2017,1,2315.89662651245,101789386,0,0,NA,NA,0.46,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,0
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Algeria,2017,0,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Algeria,2017,0,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Burkina Faso,2017,1,711.184604673297,19835858,2,1,0,30,0.735,NA,1
Mauritania,2017,0,1634.64360624694,4160015,4,1,1,40.1,0.44,NA,0
Mauritania,2017,0,1634.64360624694,4160015,4,1,1,40.1,0.44,NA,0
Nigeria,2017,0,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Equatorial Guinea,2017,1,8410.39725012272,1450694,0,0,NA,NA,0.355,NA,NA
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,0
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Ghana,2017,1,1998.73797992081,30222262,0,0,NA,NA,0.84,4.9,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Ghana,2017,1,1998.73797992081,30222262,0,0,NA,NA,0.84,4.9,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Nigeria,2017,0,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Guinea,2017,1,843.464278862423,12240789,1,1,1,30,0.278,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
South Africa,2017,1,6734.47515312493,56641209,0,0,NA,NA,0.773,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Rwanda,2017,1,756.547641107379,12230339,4,1,0,47.7,0.712,NA,NA
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Gabon,2017,1,6975.69579258695,2140215,0,0,NA,NA,0.771,NA,1
Gabon,2017,1,6975.69579258695,2140215,0,0,NA,NA,0.771,NA,1
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Zimbabwe,2017,1,1192.10701204487,14751101,4,1,0,22.2,0.7,NA,0
Guinea,2017,0,843.464278862423,12240789,1,1,1,30,0.278,NA,1
Guinea,2017,0,843.464278862423,12240789,1,1,1,30,0.278,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
South Africa,2017,0,6734.47515312493,56641209,0,0,NA,NA,0.773,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Senegal,2017,1,1385.19933288437,15157793,3,1,1,50,0.828,8.4,0
Angola,2017,1,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Zimbabwe,2017,1,1192.10701204487,14751101,4,1,0,22.2,0.7,NA,1
Zimbabwe,2017,1,1192.10701204487,14751101,4,1,0,22.2,0.7,NA,1
Zambia,2017,1,1495.75213841021,17298054,0,0,NA,NA,0.634,NA,1
Gabon,2017,0,6975.69579258695,2140215,0,0,NA,NA,0.771,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,1
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Angola,2017,0,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,0,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,0
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Algeria,2017,1,4134.93671999429,41136546,3,1,0,31.7,0.715,NA,1
Nigeria,2017,0,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
South Africa,2017,1,6734.47515312493,56641209,0,0,NA,NA,0.773,NA,0
Angola,2017,1,2283.21423255725,30208628,1,1,0,30,0.544,NA,0
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,0,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Uganda,2017,1,766.17760576257194,40127085,4,1,0,27.4,0.629,NA,1
Burundi,2017,1,243.135809436375,11155593,4,1,1,30,0.233,2.8,1
Nigeria,2017,0,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Kenya,2017,1,1675.97391639619,48948137,4,1,1,15.1,0.591,NA,1
Nigeria,2017,0,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Nigeria,2017,1,1941.87948520625,193495907,0,0,NA,NA,0.776,18.2,0
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Ghana,2017,1,1998.73797992081,30222262,0,0,NA,NA,0.84,4.9,1
Somalia,2017,1,377.349071976258,14864221,4,1,0,30,0.198,NA,1
Gabon,2017,0,6975.69579258695,2140215,0,0,NA,NA,0.771,NA,0
South Africa,2017,1,6734.47515312493,56641209,0,0,NA,NA,0.773,NA,1
Zimbabwe,2017,1,1192.10701204487,14751101,4,1,0,22.2,0.7,NA,1
Cameroon,2017,1,1479.86234930121,24393181,0,0,NA,NA,0.617,NA,1
Sierra Leone,2017,1,484.446449798852,7677565,0,0,NA,NA,0.591,12.9,1
Liberia,2017,0,706.892691974846,4796631,0,0,NA,NA,0.806,NA,0
Nigeria,2016,1,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,1
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
South Africa,2016,1,5735.06678717842,56422274,0,0,NA,NA,0.784,0.9,1
South Africa,2016,1,5735.06678717842,56422274,0,0,NA,NA,0.784,0.9,1
Senegal,2016,0,1290.75000394091,14751356,3,1,1,50,0.792,7.9,1
Nigeria,2016,0,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,1
Nigeria,2016,0,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,0
Zambia,2016,1,1249.92314348406,16767761,0,0,NA,NA,0.593,NA,1
Somalia,2016,0,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,0
South Africa,2016,1,5735.06678717842,56422274,0,0,NA,NA,0.784,0.9,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Nigeria,2016,0,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,0
Nigeria,2016,1,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,0
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Tunisia,2016,1,3796.16792006345,11685667,3,1,1,50,0.785,NA,0
Ghana,2016,1,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
South Africa,2016,0,5735.06678717842,56422274,0,0,NA,NA,0.784,0.9,1
Nigeria,2016,0,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,1
Sierra Leone,2016,1,490.370588795141,7493913,0,0,NA,NA,0.709,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
South Africa,2016,1,5735.06678717842,56422274,0,0,NA,NA,0.784,0.9,0
Mali,2016,1,750.051828087565,18700106,0,0,NA,NA,0.59,NA,1
Mali,2016,1,750.051828087565,18700106,0,0,NA,NA,0.59,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Guinea-Bissau,2016,1,642.666406419137,1834552,0,0,NA,NA,0.715,NA,0
Somalia,2016,0,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,0
Nigeria,2016,1,2144.77993839856,188666931,0,0,NA,NA,0.748,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Zimbabwe,2016,1,1421.78778932994,14452704,4,1,0,22.2,0.702,NA,1
Kenya,2016,1,1562.07614156101,47894670,4,1,1,15.1,0.595,NA,1
Uganda,2016,1,753.684408569709,38748299,4,1,0,27.4,0.711,7.3,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
Somalia,2016,1,387.186681561763,14292847,4,1,0,30,0.198,NA,1
Sierra Leone,2016,1,490.370588795141,7493913,0,0,NA,NA,0.709,NA,1
Ghana,2016,0,1900.40593746601,29554303,0,0,NA,NA,0.819,NA,0
